Start Date Month,Start Date Dayofweek,Start Date is weekend,Start Date quarter,lag_1_sessions,lag_7_sessions,rolling_7_mean,rolling_7_std
12,2,0,4,1.0,3.0,3.0,1.2909944487358336
12,2,0,4,1.0,2.0,2.0,0.81649658092787
12,2,0,4,1.0,2.0,1.7142857142857142,0.48795003647434276
12,2,0,4,5.0,5.0,5.714285714285714,1.9760470401187333
12,2,0,4,2.0,3.0,3.142857142857143,0.8997354108425444
12,2,0,4,4.0,9.0,4.142857142857143,2.8535691936340504
12,2,0,4,10.0,11.0,8.142857142857142,2.6726124191242486
12,2,0,4,4.0,5.0,4.285714285714286,0.7559289460185583
12,2,0,4,8.0,10.0,8.285714285714286,1.1126972805283761
12,2,0,4,7.0,10.0,6.0,2.3094010767585487
12,2,0,4,8.0,8.0,7.285714285714286,1.7043362064926908
12,2,0,4,4.0,2.0,2.857142857142857,1.5735915849388704
12,2,0,4,9.0,10.0,7.857142857142857,1.5735915849388495
12,2,0,4,5.0,1.0,3.5714285714285716,1.2724180205606863
12,2,0,4,8.0,6.0,5.285714285714286,2.1380899352994263
12,3,0,4,12.0,7.0,8.285714285714286,2.8702082220799348
12,3,0,4,5.0,2.0,3.857142857142857,1.345185418269114
12,3,0,4,4.0,2.0,4.0,1.999999999999988
12,3,0,4,1.0,1.0,1.4285714285714286,0.7867957924694432
12,3,0,4,5.0,4.0,4.142857142857143,0.6900655593423288
12,3,0,4,6.0,7.0,5.428571428571429,1.5118578920369943
12,3,0,4,3.0,2.0,2.142857142857143,0.899735410842565
12,3,0,4,2.0,1.0,1.7142857142857142,0.48795003647434276
12,3,0,4,4.0,3.0,3.142857142857143,1.3451854182691234
12,3,0,4,5.0,4.0,3.4285714285714284,1.1338934190277623
12,3,0,4,7.0,6.0,6.285714285714286,1.8898223650461683
12,3,0,4,4.0,2.0,3.142857142857143,1.5735915849388713
12,3,0,4,1.0,2.0,2.0,0.8164965809276888
12,3,0,4,9.0,8.0,7.714285714285714,1.380131118684672
12,3,0,4,6.0,4.0,5.857142857142857,1.9518001458970913
12,3,0,4,7.0,5.0,4.571428571428571,1.27241802056076
12,3,0,4,7.0,3.0,5.428571428571429,2.2253945610567745
12,3,0,4,10.0,7.0,7.142857142857143,1.6761634196950508
12,3,0,4,9.0,9.0,7.428571428571429,1.8126539343499284
12,3,0,4,4.0,6.0,4.428571428571429,1.1338934190276788
12,3,0,4,10.0,9.0,8.285714285714286,1.112697280528376
12,3,0,4,3.0,2.0,2.5714285714285716,1.2724180205607951
12,3,0,4,7.0,10.0,7.857142857142857,1.9518001458970582
12,3,0,4,6.0,3.0,3.7142857142857144,2.1380899352994316
12,4,0,4,9.0,7.0,8.285714285714286,1.112697280528376
12,4,0,4,8.0,5.0,5.571428571428571,1.7182493859685206
12,4,0,4,1.0,4.0,2.857142857142857,1.5735915849389108
12,4,0,4,6.0,9.0,6.142857142857143,1.7728105208558615
12,4,0,4,2.0,5.0,2.5714285714285716,1.2724180205607951
12,4,0,4,3.0,1.0,1.4285714285714286,0.7867957924694432
12,4,0,4,13.0,8.0,9.142857142857142,3.287784027201879
12,4,0,4,7.0,6.0,7.142857142857143,1.6761634196950508
12,4,0,4,5.0,4.0,3.5714285714285716,1.2724180205607734
12,4,0,4,10.0,8.0,8.0,1.6329931618554119
12,4,0,4,3.0,2.0,2.142857142857143,0.8997354108424054
12,4,0,4,7.0,5.0,6.428571428571429,1.9023794624227157
12,4,0,4,3.0,3.0,2.2857142857142856,0.9511897312114599
12,4,0,4,6.0,4.0,4.428571428571429,1.1338934190276788
12,4,0,4,1.0,1.0,1.4285714285714286,0.5345224838248489
12,4,0,4,7.0,8.0,7.142857142857143,1.6761634196950497
12,4,0,4,5.0,7.0,4.0,2.160246899469321
12,4,0,4,6.0,5.0,4.714285714285714,1.380131118684758
12,4,0,4,6.0,5.0,4.428571428571429,1.2724180205607187
12,4,0,4,12.0,10.0,8.142857142857142,2.410295378065467
12,4,0,4,2.0,2.0,1.8571428571428572,0.3779644730093207
12,4,0,4,2.0,3.0,3.857142857142857,1.0690449676496792
12,4,0,4,7.0,8.0,6.0,2.000000000000017
12,4,0,4,3.0,8.0,4.142857142857143,1.8644544714715972
12,5,1,4,6.0,4.0,4.857142857142857,1.4638501094228444
12,5,1,4,4.0,2.0,3.4285714285714284,1.511857892036894
12,5,1,4,3.0,3.0,3.4285714285714284,1.2724180205607754
12,5,1,4,7.0,8.0,5.857142857142857,1.3451854182691345
12,5,1,4,1.0,2.0,1.7142857142857142,0.48795003647434276
12,5,1,4,8.0,4.0,7.142857142857143,1.6761634196950497
12,5,1,4,11.0,5.0,8.428571428571429,1.9880595947759652
12,5,1,4,2.0,5.0,2.5714285714285716,1.5118578920369379
12,5,1,4,3.0,3.0,2.2857142857142856,0.7559289460186186
12,5,1,4,6.0,4.0,4.571428571428571,1.3972762620115573
12,5,1,4,6.0,10.0,6.571428571428571,1.8126539343499655
12,5,1,4,9.0,5.0,8.0,2.3094010767584936
12,5,1,4,4.0,3.0,2.4285714285714284,1.1338934190277783
12,5,1,4,6.0,3.0,5.714285714285714,1.799470821684901
12,5,1,4,9.0,5.0,7.571428571428571,1.7182493859684478
12,5,1,4,5.0,4.0,4.571428571428571,1.13389341902768
12,5,1,4,4.0,3.0,3.5714285714285716,0.7867957924694049
12,5,1,4,3.0,4.0,3.857142857142857,1.0690449676496792
12,5,1,4,4.0,8.0,7.857142857142857,1.951800145897071
12,5,1,4,15.0,6.0,10.142857142857142,3.8913824205360634
12,5,1,4,4.0,2.0,3.5714285714285716,1.7182493859684964
12,5,1,4,8.0,3.0,6.0,1.9148542155127308
12,5,1,4,1.0,1.0,2.0,0.9999999999999696
12,6,1,4,8.0,6.0,6.285714285714286,1.2535663410560662
12,6,1,4,5.0,2.0,4.714285714285714,1.3801311186847216
12,6,1,4,11.0,4.0,10.857142857142858,3.436498771936891
12,6,1,4,1.0,1.0,2.0,0.8164965809278871
12,6,1,4,5.0,7.0,8.428571428571429,1.9880595947759652
12,6,1,4,1.0,2.0,2.0,1.1547005383792983
12,6,1,4,6.0,9.0,7.571428571428571,2.070196678027069
12,6,1,4,3.0,1.0,3.7142857142857144,1.6035674514745955
12,6,1,4,11.0,6.0,8.142857142857142,1.5735915849388782
12,6,1,4,4.0,4.0,3.857142857142857,1.0690449676496792
12,6,1,4,2.0,1.0,2.2857142857142856,1.1126972805284745
12,6,1,4,2.0,3.0,4.285714285714286,1.4960264830861885
12,6,1,4,3.0,3.0,3.5714285714285716,0.7867957924694049
12,6,1,4,5.0,4.0,5.428571428571429,0.9759000729485898
12,6,1,4,4.0,4.0,5.857142857142857,1.573591584938912
12,6,1,4,3.0,4.0,6.0,1.9148542155127308
12,6,1,4,1.0,2.0,1.4285714285714286,0.5345224838248489
12,6,1,4,4.0,3.0,4.857142857142857,1.4638501094228444
12,6,1,4,3.0,2.0,3.5714285714285716,1.397276262011528
12,6,1,4,4.0,8.0,7.857142857142857,2.5448360411214006
12,6,1,4,1.0,2.0,3.142857142857143,1.5735915849389475
12,6,1,4,3.0,3.0,2.2857142857142856,0.9511897312113132
12,6,1,4,4.0,2.0,2.0,1.0000000000000333
12,6,1,4,4.0,6.0,7.428571428571429,1.988059594776009
12,0,0,4,2.0,1.0,1.5714285714285714,0.7867957924694432
12,0,0,4,6.0,5.0,6.142857142857143,1.3451854182691187
12,0,0,4,6.0,6.0,6.285714285714286,1.7043362064927479
12,0,0,4,3.0,4.0,3.7142857142857144,1.112697280528355
12,0,0,4,2.0,4.0,4.714285714285714,1.3801311186847216
12,0,0,4,1.0,2.0,1.2857142857142858,0.4879500364742667
12,0,0,4,6.0,11.0,11.142857142857142,2.7945525240230773
12,0,0,4,6.0,8.0,7.428571428571429,1.988059594776009
12,0,0,4,4.0,4.0,5.0,1.2909944487358538
12,0,0,4,5.0,7.0,7.0,2.1602468994692963
12,0,0,4,2.0,1.0,1.5714285714285714,0.7867957924694431
12,0,0,4,6.0,8.0,8.142857142857142,1.573591584938878
12,0,0,4,4.0,5.0,5.428571428571429,0.9759000729485898
12,0,0,4,2.0,3.0,2.0,1.1547005383792983
12,0,0,4,2.0,4.0,3.142857142857143,1.5735915849389475
12,0,0,4,6.0,8.0,8.285714285714286,2.1380899352993574
12,0,0,4,3.0,6.0,4.285714285714286,1.4960264830861885
12,0,0,4,1.0,2.0,1.8571428571428572,1.0690449676497304
12,0,0,4,5.0,5.0,3.857142857142857,0.8997354108424085
12,0,0,4,2.0,3.0,2.142857142857143,0.8997354108424054
12,0,0,4,2.0,6.0,3.5714285714285716,1.397276262011528
12,0,0,4,1.0,2.0,2.0,0.8164965809278871
12,0,0,4,4.0,6.0,7.285714285714286,2.9277002188456027
12,0,0,4,5.0,4.0,6.142857142857143,1.3451854182691438
12,0,0,4,4.0,3.0,4.142857142857143,1.069044967649764
12,0,0,4,1.0,2.0,2.2857142857142856,1.1126972805284745
12,1,0,4,2.0,1.0,1.8571428571428572,1.0690449676497304
12,1,0,4,8.0,8.0,8.142857142857142,1.573591584938878
12,1,0,4,2.0,1.0,2.2857142857142856,1.1126972805284745
12,1,0,4,8.0,8.0,7.428571428571429,1.988059594776009
12,1,0,4,3.0,2.0,3.0,1.5275252316520112
12,1,0,4,3.0,5.0,3.5714285714285716,1.1338934190276624
12,1,0,4,7.0,9.0,8.142857142857142,2.193062655175101
12,1,0,4,1.0,3.0,3.2857142857142856,1.25356634105599
12,1,0,4,8.0,4.0,5.571428571428571,1.6183471874254045
12,1,0,4,5.0,8.0,6.142857142857143,1.3451854182691187
12,1,0,4,10.0,7.0,6.857142857142857,2.1930626551751655
12,1,0,4,1.0,2.0,1.8571428571428572,0.8997354108425876
12,1,0,4,6.0,9.0,7.285714285714286,2.9277002188456027
12,1,0,4,5.0,6.0,6.285714285714286,1.1126972805284285
12,1,0,4,5.0,4.0,4.142857142857143,1.3451854182690945
12,1,0,4,7.0,5.0,5.714285714285714,1.1126972805284192
12,1,0,4,11.0,10.0,11.142857142857142,2.7945525240230773
12,1,0,4,4.0,4.0,4.285714285714286,0.9511897312114139
12,1,0,4,1.0,3.0,1.5714285714285714,0.7867957924694431
12,1,0,4,3.0,2.0,2.142857142857143,0.8997354108424054
12,1,0,4,9.0,8.0,7.285714285714286,2.288688541085325
12,1,0,4,2.0,1.0,1.8571428571428572,1.0690449676497504
12,1,0,4,3.0,2.0,3.142857142857143,0.8997354108424106
12,1,0,4,6.0,5.0,5.0,1.4142135623731074
12,2,0,4,8.0,10.0,7.428571428571429,1.988059594776009
12,2,0,4,3.0,4.0,3.2857142857142856,0.7559289460184235
12,2,0,4,9.0,10.0,7.428571428571429,2.3704530408864146
12,2,0,4,1.0,2.0,1.8571428571428572,1.0690449676497304
12,2,0,4,9.0,7.0,6.285714285714286,1.6035674514745593
12,2,0,4,1.0,1.0,2.0,0.9999999999999696
12,2,0,4,3.0,4.0,3.2857142857142856,1.25356634105599
12,2,0,4,5.0,6.0,4.428571428571429,0.9759000729486007
12,2,0,4,1.0,2.0,1.2857142857142858,0.487950036474267
12,2,0,4,8.0,6.0,7.0,2.236067977499818
12,2,0,4,5.0,6.0,5.714285714285714,1.1126972805284192
12,2,0,4,1.0,1.0,1.1428571428571428,0.3779644730092274
12,2,0,4,7.0,7.0,6.0,1.5275252316519725
12,2,0,4,3.0,5.0,3.142857142857143,1.4638501094228655
12,2,0,4,4.0,3.0,2.142857142857143,1.214985792588017
12,2,0,4,11.0,12.0,11.285714285714286,2.751622897751164
12,2,0,4,5.0,4.0,4.285714285714286,1.3801311186847054
12,2,0,4,2.0,5.0,3.142857142857143,1.069044967649674
12,2,0,4,2.0,3.0,2.4285714285714284,0.9759000729486453
12,2,0,4,9.0,9.0,8.285714285714286,1.6035674514745373
12,2,0,4,5.0,5.0,5.0,1.4142135623731074
12,2,0,4,7.0,7.0,6.428571428571429,1.1338934190277357
12,2,0,4,1.0,1.0,1.5714285714285714,0.7867957924694432
12,2,0,4,7.0,7.0,7.0,2.8284271247461974
12,2,0,4,3.0,4.0,2.142857142857143,1.0690449676497455
12,2,0,4,10.0,9.0,8.285714285714286,2.288688541085282
12,3,0,4,2.0,1.0,1.8571428571428572,0.6900655593424362
12,3,0,4,4.0,2.0,3.0,0.8164965809276941
12,3,0,4,10.0,8.0,7.571428571428571,2.4397501823713488
12,3,0,4,1.0,2.0,1.5714285714285714,0.7867957924694432
12,3,0,4,8.0,7.0,6.428571428571429,1.7182493859684573
12,3,0,4,3.0,3.0,3.142857142857143,1.214985792587882
12,3,0,4,6.0,5.0,4.428571428571429,0.9759000729486007
12,3,0,4,10.0,7.0,6.857142857142857,1.772810520855872
12,3,0,4,6.0,6.0,5.714285714285714,1.1126972805284192
12,3,0,4,3.0,3.0,2.2857142857142856,0.9511897312113132
12,3,0,4,7.0,6.0,5.285714285714286,1.6035674514745564
12,3,0,4,9.0,9.0,7.285714285714286,2.2146697055682907
12,3,0,4,3.0,4.0,3.142857142857143,0.6900655593423194
12,3,0,4,5.0,6.0,4.428571428571429,1.3972762620115413
12,3,0,4,3.0,2.0,2.142857142857143,1.214985792588017
12,3,0,4,9.0,13.0,10.857142857142858,2.8535691936340166
12,3,0,4,4.0,5.0,3.0,1.2909944487358822
12,3,0,4,10.0,12.0,7.428571428571429,3.047247001100221
12,3,0,4,6.0,7.0,6.857142857142857,1.6761634196950517
12,3,0,4,7.0,7.0,8.0,1.6329931618554447
12,3,0,4,3.0,2.0,2.0,1.1547005383792805
12,3,0,4,3.0,3.0,2.4285714285714284,0.9759000729486453
12,3,0,4,7.0,6.0,6.0,1.5275252316519725
12,3,0,4,8.0,10.0,8.142857142857142,2.267786838055331
12,4,0,4,6.0,6.0,6.714285714285714,1.7994708216849091
12,4,0,4,9.0,8.0,8.285714285714286,1.6035674514745373
12,4,0,4,10.0,11.0,8.142857142857142,2.267786838055331
12,4,0,4,6.0,7.0,5.714285714285714,1.1126972805284192
12,4,0,4,2.0,1.0,2.142857142857143,0.8997354108424054
12,4,0,4,7.0,6.0,6.142857142857143,1.5735915849389093
12,4,0,4,8.0,6.0,5.571428571428571,1.9023794624226915
12,4,0,4,9.0,9.0,7.142857142857143,1.8644544714716085
12,4,0,4,11.0,4.0,7.571428571428571,2.572750982712405
12,4,0,4,4.0,3.0,2.4285714285714284,1.3972762620116301
12,4,0,4,5.0,4.0,3.2857142857142856,0.9511897312113173
12,4,0,4,8.0,6.0,6.571428571428571,1.8126539343499355
12,4,0,4,12.0,15.0,10.714285714285714,2.751622897751166
12,4,0,4,2.0,2.0,2.0,0.5773502691897192
12,4,0,4,3.0,3.0,2.7142857142857144,0.9511897312114511
12,4,0,4,8.0,8.0,7.571428571428571,2.4397501823713488
12,4,0,4,6.0,4.0,4.571428571428571,1.1338934190277374
12,4,0,4,11.0,9.0,7.285714285714286,2.8115408417381955
12,4,0,4,5.0,5.0,4.285714285714286,1.253566341056014
12,4,0,4,4.0,4.0,2.5714285714285716,1.1338934190277759
12,4,0,4,3.0,3.0,3.142857142857143,0.690065559342318
12,4,0,4,2.0,1.0,2.0,1.1547005383792805
12,4,0,4,3.0,4.0,3.142857142857143,1.214985792587882
12,5,1,4,8.0,4.0,6.857142857142857,1.8644544714716056
12,5,1,4,11.0,11.0,10.142857142857142,2.0354009783964213
12,5,1,4,8.0,5.0,7.714285714285714,1.8898223650461101
12,5,1,4,3.0,3.0,2.4285714285714284,0.7867957924694107
12,5,1,4,7.0,4.0,6.285714285714286,1.6035674514745668
12,5,1,4,9.0,6.0,8.285714285714286,2.0586634591635526
12,5,1,4,5.0,2.0,4.285714285714286,1.253566341056014
12,5,1,4,2.0,3.0,3.0,0.9999999999999754
12,5,1,4,8.0,4.0,7.142857142857143,2.7342623276105944
12,5,1,4,7.0,11.0,8.142857142857142,1.676163419695044
12,5,1,4,6.0,8.0,6.714285714285714,1.7994708216849091
12,5,1,4,6.0,5.0,5.571428571428571,0.9759000729485875
12,5,1,4,3.0,4.0,2.2857142857142856,1.1126972805284003
12,5,1,4,5.0,3.0,4.714285714285714,1.112697280528428
12,5,1,4,4.0,3.0,3.142857142857143,1.214985792587882
12,5,1,4,5.0,5.0,5.428571428571429,1.902379462422692
12,5,1,4,9.0,4.0,7.142857142857143,1.8644544714716085
12,5,1,4,3.0,1.0,2.4285714285714284,1.3972762620116301
12,5,1,4,1.0,1.0,1.1428571428571428,0.3779644730092274
12,5,1,4,5.0,2.0,2.7142857142857144,1.3801311186847838
12,5,1,4,3.0,4.0,3.142857142857143,0.690065559342318
12,5,1,4,4.0,1.0,2.2857142857142856,0.951189731211393
12,5,1,4,2.0,1.0,2.5714285714285716,0.9759000729486422
12,5,1,4,8.0,3.0,7.571428571428571,2.4397501823713488
12,6,1,4,5.0,6.0,7.0,1.6329931618554443
12,6,1,4,1.0,1.0,1.8571428571428572,0.8997354108424765
12,6,1,4,1.0,4.0,5.857142857142857,2.4784787961282273
12,6,1,4,5.0,2.0,3.2857142857142856,1.2535663410559987
12,6,1,4,3.0,4.0,5.285714285714286,1.3801311186847502
12,6,1,4,2.0,4.0,4.571428571428571,1.397276262011589
12,6,1,4,7.0,5.0,6.571428571428571,1.7182493859684849
12,6,1,4,4.0,6.0,7.142857142857143,1.8644544714716085
12,6,1,4,2.0,2.0,2.2857142857142856,0.7559289460184184
12,6,1,4,2.0,2.0,2.4285714285714284,0.7867957924695018
12,6,1,4,11.0,6.0,10.142857142857142,2.0354009783964213
12,6,1,4,5.0,5.0,8.142857142857142,2.2677868380553656
12,6,1,4,2.0,3.0,2.857142857142857,0.690065559342315
12,6,1,4,4.0,6.0,7.571428571428571,2.1491969707422203
12,6,1,4,5.0,4.0,7.285714285714286,2.563479777846626
12,6,1,4,3.0,5.0,3.142857142857143,1.214985792587882
12,6,1,4,2.0,3.0,4.285714285714286,1.253566341056014
12,6,1,4,3.0,1.0,2.7142857142857144,1.2535663410561078
12,6,1,4,7.0,6.0,7.571428571428571,1.1338934190276753
12,6,1,4,5.0,6.0,7.857142857142857,1.864454471471623
12,6,1,4,2.0,2.0,2.7142857142857144,0.7559289460185918
12,0,0,4,5.0,8.0,7.428571428571429,1.3972762620115395
12,0,0,4,5.0,3.0,3.142857142857143,1.069044967649674
12,0,0,4,1.0,1.0,1.4285714285714286,0.7867957924694432
12,0,0,4,7.0,7.0,7.714285714285714,2.058663459163527
12,0,0,4,4.0,10.0,7.571428571428571,2.2990681342044565
12,0,0,4,3.0,4.0,4.428571428571429,1.511857892036952
12,0,0,4,2.0,5.0,4.142857142857143,1.4638501094227965
12,0,0,4,3.0,7.0,5.142857142857143,1.5735915849389244
12,0,0,4,2.0,8.0,5.571428571428571,2.8199966227605753
12,0,0,4,2.0,8.0,6.571428571428571,2.6992062325273127
12,0,0,4,3.0,3.0,2.857142857142857,0.690065559342501
12,0,0,4,4.0,2.0,2.7142857142857144,0.9511897312113851
12,0,0,4,8.0,11.0,10.428571428571429,1.3972762620115295
12,0,0,4,3.0,5.0,6.571428571428571,2.2253945610567505
12,0,0,4,3.0,5.0,6.285714285714286,2.1380899352994236
12,0,0,4,1.0,1.0,2.7142857142857144,1.2535663410561078
12,0,0,4,1.0,2.0,4.857142857142857,2.544836041121414
12,0,0,4,4.0,3.0,3.5714285714285716,1.133893419027662
12,0,0,4,3.0,1.0,2.857142857142857,1.345185418269174
12,0,0,4,6.0,6.0,7.571428571428571,2.225394561056745
12,0,0,4,4.0,1.0,3.0,0.9999999999999617
12,0,0,4,4.0,9.0,8.0,2.5166114784235862
12,0,0,4,2.0,1.0,1.2857142857142858,0.487950036474267
12,1,0,4,1.0,1.0,1.2857142857142858,0.487950036474267
12,1,0,4,2.0,3.0,2.2857142857142856,0.7559289460184184
12,1,0,4,2.0,4.0,2.857142857142857,1.0690449676498
12,1,0,4,7.0,8.0,7.142857142857143,2.035400978396457
12,1,0,4,3.0,3.0,2.857142857142857,0.690065559342501
12,1,0,4,4.0,3.0,3.4285714285714284,0.5345224838247884
12,1,0,4,6.0,8.0,6.285714285714286,2.627691364061219
12,1,0,4,2.0,5.0,4.142857142857143,1.7728105208558762
12,1,0,4,5.0,7.0,5.142857142857143,2.6095064302515003
12,1,0,4,1.0,1.0,1.4285714285714286,0.7867957924694432
12,1,0,4,8.0,7.0,7.857142857142857,2.1157009420498074
12,1,0,4,3.0,3.0,2.857142857142857,0.8997354108424802
12,1,0,4,1.0,2.0,2.857142857142857,1.345185418269174
12,1,0,4,5.0,6.0,5.285714285714286,2.21466970556829
12,1,0,4,7.0,7.0,6.571428571428571,2.0701966780270924
12,1,0,4,5.0,2.0,3.4285714285714284,1.2724180205606856
12,1,0,4,4.0,5.0,4.0,1.414213562373091
12,1,0,4,3.0,2.0,2.142857142857143,0.8997354108424725
12,1,0,4,8.0,9.0,7.428571428571429,1.3972762620115395
12,1,0,4,8.0,10.0,7.857142857142857,2.0354009783964013
12,1,0,4,9.0,11.0,10.142857142857142,1.4638501094227878
12,1,0,4,1.0,2.0,1.1428571428571428,0.3779644730092274
12,1,0,4,10.0,5.0,5.571428571428571,2.3704530408864306
12,1,0,4,5.0,9.0,6.571428571428571,2.2253945610567505
12,1,0,4,8.0,9.0,7.857142857142857,2.4784787961282144
12,1,0,4,7.0,3.0,4.142857142857143,1.6761634196950395
12,2,0,4,7.0,7.0,5.142857142857143,2.6095064302515003
12,2,0,4,2.0,3.0,2.5714285714285716,0.975900072948653
12,2,0,4,10.0,9.0,10.0,1.4142135623730838
12,2,0,4,6.0,8.0,7.285714285714286,1.889822365046122
12,2,0,4,1.0,3.0,1.4285714285714286,0.7867957924694432
12,2,0,4,4.0,6.0,4.0,1.7320508075689192
12,2,0,4,3.0,2.0,2.857142857142857,0.8997354108424802
12,2,0,4,4.0,6.0,5.428571428571429,2.4397501823713554
12,2,0,4,1.0,3.0,3.857142857142857,2.035400978396419
12,2,0,4,2.0,4.0,3.4285714285714284,1.2724180205606856
12,2,0,4,9.0,7.0,7.428571428571429,1.3972762620115395
12,2,0,4,6.0,5.0,4.142857142857143,1.573591584938883
12,2,0,4,5.0,8.0,6.0,2.0000000000000164
12,2,0,4,1.0,1.0,1.2857142857142858,0.487950036474267
12,2,0,4,2.0,1.0,2.142857142857143,0.8997354108424725
12,2,0,4,5.0,10.0,6.285714285714286,2.1380899352994236
12,2,0,4,4.0,2.0,3.142857142857143,1.34518541826917
12,2,0,4,4.0,5.0,5.0,2.2360679774997974
12,2,0,4,10.0,9.0,8.0,2.5819888974716143
12,2,0,4,7.0,3.0,4.571428571428571,1.9023794624226482
12,2,0,4,4.0,3.0,3.5714285714285716,0.5345224838247922
12,2,0,4,10.0,10.0,8.285714285714286,2.2146697055682667
12,2,0,4,3.0,4.0,2.857142857142857,0.690065559342501
12,2,0,4,1.0,1.0,2.0,0.8164965809276884
12,2,0,4,8.0,6.0,6.285714285714286,2.627691364061219
12,2,0,4,8.0,10.0,7.142857142857143,2.035400978396457
12,3,0,4,8.0,11.0,8.0,2.0816659994661215
12,3,0,4,2.0,3.0,2.5714285714285716,0.5345224838250477
12,3,0,4,10.0,12.0,10.142857142857142,1.3451854182690857
12,3,0,4,8.0,8.0,6.857142857142857,1.6761634196950914
12,3,0,4,2.0,2.0,2.857142857142857,0.8997354108424802
12,3,0,4,11.0,9.0,8.0,1.91485421551267
12,3,0,4,10.0,6.0,6.0,3.0000000000000155
12,3,0,4,2.0,5.0,3.7142857142857144,2.138089935299385
12,3,0,4,7.0,6.0,5.857142857142857,1.4638501094228409
12,3,0,4,4.0,3.0,3.7142857142857144,0.48795003647420876
12,3,0,4,5.0,3.0,3.5714285714285716,1.3972762620116068
12,3,0,4,5.0,5.0,4.142857142857143,1.573591584938883
12,3,0,4,1.0,3.0,3.0,1.5275252316519297
12,3,0,4,3.0,6.0,3.5714285714285716,1.5118578920369616
12,3,0,4,1.0,3.0,2.142857142857143,0.8997354108424725
12,3,0,4,6.0,8.0,5.714285714285714,1.7994708216849005
12,3,0,4,9.0,11.0,8.0,2.5819888974716143
12,3,0,4,1.0,2.0,1.1428571428571428,0.37796447300922725
12,3,0,4,8.0,10.0,7.285714285714286,1.889822365046122
12,3,0,4,2.0,3.0,2.142857142857143,0.6900655593423123
12,3,0,4,1.0,1.0,1.0,0.0
12,3,0,4,5.0,7.0,5.0,2.2360679774997974
12,3,0,4,1.0,2.0,4.285714285714286,2.288688541085289
12,3,0,4,8.0,9.0,6.571428571428571,2.6992062325273127
12,3,0,4,2.0,4.0,2.4285714285714284,0.9759000729486568
12,3,0,4,7.0,7.0,5.142857142857143,2.6095064302515003
12,4,0,4,10.0,7.0,8.142857142857142,2.035400978396423
12,4,0,4,7.0,8.0,6.857142857142857,1.4638501094227974
12,4,0,4,3.0,4.0,3.5714285714285716,1.3972762620116068
12,4,0,4,1.0,1.0,1.0,0.0
12,4,0,4,3.0,3.0,4.428571428571429,2.1491969707422087
12,4,0,4,5.0,6.0,5.714285714285714,1.496026483086231
12,4,0,4,1.0,2.0,1.8571428571428572,0.8997354108424765
12,4,0,4,2.0,3.0,2.857142857142857,1.573591584938869
12,4,0,4,7.0,8.0,5.571428571428571,1.6183471874254067
12,4,0,4,5.0,5.0,4.142857142857143,1.573591584938883
12,4,0,4,4.0,4.0,3.857142857142857,0.37796447300915803
12,4,0,4,11.0,11.0,10.0,1.1547005383792375
12,4,0,4,1.0,1.0,1.0,0.0
12,4,0,4,4.0,6.0,5.714285714285714,3.093772546815404
12,4,0,4,7.0,9.0,7.428571428571429,2.225394561056754
12,4,0,4,10.0,8.0,7.857142857142857,1.8644544714715998
12,4,0,4,7.0,9.0,6.285714285714286,2.4976179127511164
12,4,0,4,2.0,4.0,2.857142857142857,0.8997354108424802
12,4,0,4,6.0,7.0,5.0,2.5166114784236084
12,4,0,4,5.0,8.0,4.714285714285714,2.0586634591635598
12,4,0,4,3.0,3.0,2.2857142857142856,0.7559289460186188
12,4,0,4,3.0,2.0,3.4285714285714284,2.0701966780270515
12,4,0,4,2.0,2.0,2.0,0.5773502691895727
12,4,0,4,6.0,5.0,3.5714285714285716,1.5118578920369616
12,4,0,4,9.0,8.0,7.0,1.825741858350587
12,4,0,4,5.0,2.0,2.857142857142857,1.0690449676497924
12,5,1,4,1.0,1.0,1.0,0.0
12,5,1,4,6.0,7.0,5.714285714285714,1.496026483086231
12,5,1,4,8.0,5.0,7.285714285714286,2.1380899352994036
12,5,1,4,6.0,5.0,5.285714285714286,1.25356634105607
12,5,1,4,4.0,3.0,2.4285714285714284,0.9759000729486568
12,5,1,4,6.0,5.0,7.571428571428571,1.9880595947760076
12,5,1,4,5.0,5.0,6.571428571428571,1.9023794624227248
12,5,1,4,5.0,4.0,5.714285714285714,2.2146697055682854
12,5,1,4,8.0,4.0,6.857142857142857,1.4638501094227974
12,5,1,4,6.0,5.0,4.857142857142857,2.115700942049782
12,5,1,4,5.0,1.0,4.714285714285714,2.360387377408359
12,5,1,4,2.0,5.0,3.4285714285714284,2.0701966780270515
12,5,1,4,4.0,2.0,3.0,1.6329931618554363
12,5,1,4,4.0,2.0,3.4285714285714284,1.3972762620116026
12,5,1,4,2.0,2.0,2.857142857142857,1.0690449676497924
12,5,1,4,2.0,2.0,2.5714285714285716,0.7867957924694985
12,5,1,4,2.0,3.0,5.142857142857143,3.387652649872858
12,5,1,4,6.0,11.0,9.285714285714286,1.7994708216848696
12,5,1,4,1.0,3.0,1.7142857142857142,0.9511897312113808
12,5,1,4,4.0,5.0,3.5714285714285716,1.3972762620116068
12,5,1,4,2.0,5.0,3.857142857142857,1.6761634196950645
12,5,1,4,4.0,2.0,4.0,1.527525231651943
12,5,1,4,1.0,3.0,1.8571428571428572,0.6900655593423073
12,5,1,4,5.0,7.0,7.857142857142857,2.3401261667248745
12,6,1,4,7.0,8.0,8.714285714285714,1.7994708216848723
